,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
4855,2019-07-18,2330,20908575,5300082470,252.0,254.5,251.5,254.0,2.0,8245
4856,2019-07-19,2330,59879798,15573278932,259.5,261.0,259.0,259.0,5.0,21827
4857,2019-07-22,2330,31863639,8385222407,263.0,264.0,262.0,264.0,5.0,13424
4858,2019-07-23,2330,29273223,7734089131,265.5,266.5,262.5,264.0,0.0,12791
4859,2019-07-24,2330,24511039,6484708226,266.5,266.5,263.0,265.0,1.0,10617
4860,2019-07-25,2330,30698545,8091922380,264.0,265.0,261.5,265.0,0.0,10643
4861,2019-07-26,2330,20768071,5434082968,261.0,262.5,261.0,261.0,-4.0,8850
4862,2019-07-29,2330,18473320,4822762518,260.0,262.0,259.5,261.0,0.0,6681
4863,2019-07-30,2330,22895612,5975389270,262.5,263.0,260.0,260.0,-1.0,7191
4864,2019-07-31,2330,36365601,9413416604,260.0,260.0,257.0,259.5,-0.5,10468
4865,2019-08-01,2330,30107526,7722031382,257.5,257.5,255.5,256.5,-3.0,11372
4866,2019-08-02,2330,54165644,13627068452,252.0,253.5,250.5,251.5,-5.0,18096
4867,2019-08-05,2330,52835721,13092403583,251.0,252.0,245.5,246.5,-5.0,20136
4868,2019-08-06,2330,58916879,14440787992,240.0,250.0,240.0,248.5,2.0,22358
4869,2019-08-07,2330,29435460,7305272500,250.0,250.5,246.5,248.0,-0.5,11208
4870,2019-08-08,2330,30140266,7599200564,248.0,254.0,248.0,253.5,5.5,11228
4871,2019-08-12,2330,24732603,6242935989,254.5,254.5,251.0,251.0,-2.5,8415
4872,2019-08-13,2330,25045107,6204239476,249.0,249.5,246.5,246.5,-4.5,11377
4873,2019-08-14,2330,36336703,9142333535,252.5,254.0,249.5,249.5,3.0,13609
4874,2019-08-15,2330,28277412,6994442633,247.0,248.5,246.0,248.0,-1.5,10852
4875,2019-08-16,2330,25696715,6420744887,249.5,252.0,248.0,250.0,2.0,8994
4876,2019-08-19,2330,25098514,6326683127,251.5,253.0,250.5,252.0,2.0,9398
4877,2019-08-20,2330,20620494,5233263533,254.0,254.5,252.5,254.5,2.5,8214
4878,2019-08-21,2330,20269296,5152545480,254.5,255.0,253.0,254.5,0.0,7383
4879,2019-08-22,2330,22136840,5659296700,257.0,257.5,254.0,254.0,-0.5,8794
4880,2019-08-23,2330,14772877,3748071178,253.5,254.5,253.0,254.0,0.0,5663
4881,2019-08-26,2330,31740620,7910873500,249.0,250.5,248.5,248.5,-5.5,13388
4882,2019-08-27,2330,53664951,13410582151,250.5,251.0,248.5,250.0,1.5,8939
4883,2019-08-28,2330,15280882,3852096070,250.5,253.0,250.5,252.0,2.0,6829
4884,2019-08-29,2330,20085767,5078703588,253.0,254.0,251.0,254.0,2.0,6596
4885,2019-08-30,2330,35299201,9092482858,256.5,259.0,256.0,259.0,5.0,13703
4886,2019-09-02,2330,14776854,3800453292,258.0,258.0,256.0,257.5,-1.5,7608
4887,2019-09-03,2330,26086495,6642868555,256.5,258.0,253.0,254.0,-3.5,11210
4888,2019-09-04,2330,23697733,6081456520,254.0,258.0,254.0,257.5,3.5,9291
4889,2019-09-05,2330,49041728,12869665251,263.0,263.0,260.5,263.0,5.5,22796
4890,2019-09-06,2330,26609515,7016868801,265.0,265.0,263.0,263.5,0.5,11957
4891,2019-09-09,2330,17317833,4585545966,265.5,266.0,263.5,265.0,1.5,8762
4892,2019-09-10,2330,30019866,7862297242,263.5,264.0,260.5,261.5,-3.5,11831
4893,2019-09-11,2330,36266015,9508884445,264.0,264.5,260.5,263.0,1.5,12058
4894,2019-09-12,2330,38792293,10198483555,265.0,265.0,261.5,262.5,-0.5,8282
4895,2019-09-16,2330,38913966,10258240252,262.0,265.5,261.5,265.5,3.0,11120
4896,2019-09-17,2330,30069844,7979032930,266.5,266.5,264.5,265.0,-0.5,9222
4897,2019-09-18,2330,51360759,13754334364,267.0,269.5,266.5,267.0,2.0,17993
4898,2019-09-19,2330,27165567,7216457755,268.0,268.0,264.0,265.0,0.0,10194
4899,2019-09-20,2330,44555865,11785924559,266.0,266.5,264.0,264.0,-1.0,9109
4900,2019-09-23,2330,14220208,3749146092,264.0,264.0,263.0,264.0,0.0,5647
4901,2019-09-24,2330,24304943,6419420695,263.5,265.5,262.0,265.0,1.0,9180
4902,2019-09-25,2330,23244163,6144037875,262.5,266.0,262.0,266.0,1.0,7145
4903,2019-09-26,2330,34128103,9139219995,269.0,269.5,266.5,268.0,2.0,11861
4904,2019-09-27,2330,44242817,12021629536,271.5,272.5,271.0,272.0,4.0,16626
4905,2019-10-01,2330,75248890,20886838992,273.0,280.5,273.0,280.0,8.0,26648
4906,2019-10-02,2330,30572953,8553297334,280.0,281.0,279.0,279.5,-0.5,12294
4907,2019-10-03,2330,35874864,9891620358,274.0,277.5,274.0,276.5,-3.0,12853
4908,2019-10-04,2330,35814613,9924872301,279.5,280.0,275.0,276.5,0.0,13780
4909,2019-10-07,2330,17750230,4944376000,279.0,279.5,277.5,278.0,1.5,7757
4910,2019-10-08,2330,39868551,11341522526,283.5,286.5,282.5,286.5,8.5,16721
4911,2019-10-09,2330,34895456,9890256397,283.5,286.0,282.0,282.0,-4.5,14567
4912,2019-10-14,2330,53403517,15508059122,291.5,291.5,288.5,290.0,8.0,17812
4913,2019-10-15,2330,54754830,16088110873,293.5,296.0,292.0,293.5,3.5,15485
4914,2019-10-16,2330,42917144,12670374493,298.0,298.0,293.5,296.5,3.0,16650
4915,2019-10-17,2330,41920938,12296120182,295.0,295.5,292.0,293.5,-3.0,15170
4916,2019-10-18,2330,45460984,13299843176,293.0,295.5,291.0,293.0,-0.5,18000
4917,2019-10-21,2330,35860365,10389254035,291.0,291.0,288.5,290.0,-3.0,14682
4918,2019-10-22,2330,26525020,7767636380,292.5,294.0,291.5,294.0,4.0,10186
4919,2019-10-23,2330,30382408,8877572772,293.5,293.5,290.5,293.0,-1.0,11753
4920,2019-10-24,2330,29040827,8488069650,294.5,294.5,291.0,293.0,0.0,10649
4921,2019-10-25,2330,25082711,7362074526,294.5,294.5,292.5,293.5,0.5,11064
4922,2019-10-28,2330,20216561,5958714595,295.0,295.5,294.0,294.5,1.0,9257
4923,2019-10-29,2330,37130131,11044649541,297.0,298.5,296.5,298.5,4.0,14060
4924,2019-10-30,2330,32370342,9646551600,298.5,299.5,296.5,299.5,1.0,11084
4925,2019-10-31,2330,43123514,12921309531,300.0,301.5,298.5,298.5,-1.0,12997
4926,2019-11-01,2330,30216678,8998151212,299.5,299.5,296.5,299.0,0.5,10241
4927,2019-11-04,2330,45155671,13767873778,302.5,308.0,301.0,307.0,8.0,18475
4928,2019-11-05,2330,32253184,9965563625,307.5,310.5,307.0,310.5,3.5,13698
4929,2019-11-06,2330,22149743,6864516290,309.0,311.5,308.0,311.0,0.5,9660
4930,2019-11-07,2330,28453659,8769417841,310.0,310.0,306.5,309.0,-2.0,12277
4931,2019-11-08,2330,26230542,8040782450,308.5,309.0,305.5,305.5,-3.5,12740
4932,2019-11-11,2330,35285583,10660082266,305.0,305.0,300.0,301.0,-4.5,15246
4933,2019-11-12,2330,19016708,5774255431,302.5,305.0,302.0,305.0,4.0,8957
4934,2019-11-13,2330,18422438,5583245970,303.0,304.0,301.5,304.0,-1.0,6039
4935,2019-11-14,2330,15734835,4776767840,304.5,305.0,302.0,303.5,-0.5,6219
4936,2019-11-15,2330,29038445,8891701115,305.5,307.5,304.5,307.0,3.5,8672
4937,2019-11-18,2330,18741325,5796331075,308.5,311.0,307.0,311.0,4.0,8420
4938,2019-11-19,2330,33096197,10365611120,312.5,315.0,311.0,315.0,4.0,11121
4939,2019-11-20,2330,24538973,7681229345,314.0,314.0,312.0,313.5,-1.5,9143
4940,2019-11-21,2330,30163833,9329845096,309.5,311.0,307.0,311.0,-2.5,11638
4941,2019-11-22,2330,26492984,8188665024,310.0,310.5,308.0,309.0,-2.0,9407
4942,2019-11-25,2330,19855177,6133713443,310.5,310.5,307.0,307.0,-2.0,8067
4943,2019-11-26,2330,101916622,31332308518,310.0,310.5,307.0,307.0,0.0,10321
4944,2019-11-27,2330,18527648,5732316828,307.5,311.5,307.5,311.0,4.0,7916
4945,2019-11-28,2330,19718982,6111322584,310.0,312.0,308.5,309.5,-1.5,9289
4946,2019-11-29,2330,32423561,9922872967,309.0,309.5,305.0,305.0,-4.5,15368
4947,2019-12-02,2330,25516807,7844458306,307.0,308.0,306.5,307.5,2.5,8465
4948,2019-12-03,2330,27686319,8472595177,305.0,307.0,305.0,307.0,-0.5,9206
4949,2019-12-04,2330,34911686,10652239802,305.0,306.0,304.0,306.0,-1.0,9989
4950,2019-12-05,2330,39349842,12240671524,309.0,312.0,309.0,312.0,6.0,13587
4951,2019-12-06,2330,18402703,5771010050,315.0,316.0,311.0,313.0,1.0,8974
4952,2019-12-09,2330,23556081,7433484496,314.0,316.5,314.0,316.0,3.0,10583
4953,2019-12-10,2330,20847594,6540475540,315.0,315.5,312.5,313.5,-2.5,8702
4954,2019-12-11,2330,34329148,10866410212,314.0,319.0,313.0,319.0,5.5,11689
4955,2019-12-12,2330,52801851,17446169339,325.0,334.5,324.0,331.5,12.5,22555
4956,2019-12-13,2330,60843939,20697194061,340.0,343.0,338.0,339.0,7.5,23025
4957,2019-12-16,2330,48340188,16272523200,336.5,338.5,336.0,336.0,-3.0,16938
4958,2019-12-17,2330,41428458,14153896438,335.0,345.0,335.0,345.0,9.0,16808
4959,2019-12-18,2330,42486841,14594689501,341.5,345.0,341.5,344.5,-0.5,15836
4960,2019-12-19,2330,55667012,18774880620,340.0,342.0,335.0,335.0,0.0,28105
4961,2019-12-20,2330,86280459,28483237354,332.0,333.0,328.5,329.0,-6.0,28112
4962,2019-12-23,2330,26911340,8923609754,329.5,334.0,329.5,334.0,5.0,12310
4963,2019-12-24,2330,13783907,4591661991,334.0,334.5,332.0,332.0,-2.0,7887
4964,2019-12-25,2330,12262954,4075131136,332.0,334.5,331.0,333.0,1.0,7597
4965,2019-12-26,2330,11427884,3803665702,333.0,334.0,331.5,333.0,0.0,6439
4966,2019-12-27,2330,16677806,5624251712,335.0,338.0,335.0,338.0,5.0,8660
4967,2019-12-30,2330,21591263,7270827164,338.0,339.0,334.0,334.5,-3.5,10468
4968,2019-12-31,2330,22950517,7614538961,331.0,333.5,331.0,331.0,-3.5,12253
4969,2020-01-02,2330,33282120,11224165450,332.5,339.0,332.5,339.0,8.0,17160
4970,2020-01-03,2330,42023268,14295651580,344.0,345.0,335.5,339.5,0.5,20545
4971,2020-01-06,2330,45677057,15210531318,333.0,334.5,332.0,332.0,-7.5,22944
4972,2020-01-07,2330,51746181,17053282011,332.5,333.0,326.5,329.5,-2.5,22362
4973,2020-01-08,2330,37913748,12484410088,325.0,333.0,325.0,329.5,0.0,18228
4974,2020-01-09,2330,32397504,10890847940,335.0,337.5,333.5,337.5,8.0,16793
4975,2020-01-10,2330,27880115,9432320316,340.5,341.0,336.0,339.5,2.0,13296
4976,2020-01-13,2330,30663332,10455852739,342.0,342.0,339.0,341.5,2.0,13457
4977,2020-01-14,2330,30368993,10488360978,345.5,346.0,344.5,346.0,4.5,16339
4978,2020-01-15,2330,54575274,18590754206,345.0,345.0,337.5,340.0,-6.0,20392
4979,2020-01-16,2330,58217420,19431133895,330.0,336.5,330.0,334.5,-5.5,24721
4980,2020-01-17,2330,53908097,17977119406,334.0,335.5,332.0,333.0,-1.5,23954
4981,2020-01-20,2330,35551203,11865436839,334.0,335.5,333.0,333.0,0.0,15095
4982,2020-01-30,2330,126820049,40734449874,326.0,326.0,316.5,316.5,-16.5,55603
4983,2020-01-31,2330,62912055,20205365710,323.0,323.5,319.0,320.0,3.5,22639
4984,2020-02-03,2330,59711849,18782694826,315.0,316.5,312.0,315.0,-5.0,26483
4985,2020-02-04,2330,52208496,16882411296,319.0,326.0,318.0,325.0,10.0,22587
4986,2020-02-05,2330,36601453,11985817083,329.0,329.5,324.5,327.5,2.5,16656
4987,2020-02-06,2330,29659094,9803038836,329.5,332.5,329.0,332.5,5.0,14246
4988,2020-02-07,2330,30055327,9869903253,330.0,330.5,326.0,328.0,-4.5,13075
4989,2020-02-10,2330,30814424,10024967927,321.5,328.0,321.0,327.5,-0.5,14825
4990,2020-02-11,2330,29062935,9629938182,330.5,332.5,330.0,331.5,4.0,12766
4991,2020-02-12,2330,37612639,12593082711,333.5,336.0,333.0,335.0,3.5,17394
4992,2020-02-13,2330,23217021,7805299096,338.0,338.0,335.0,335.0,0.0,12563
4993,2020-02-14,2330,18326683,6155862838,337.0,337.0,334.5,335.0,0.0,7881
4994,2020-02-17,2330,16145079,5354339726,331.5,333.0,330.5,331.5,-3.5,9747
4995,2020-02-18,2330,64662604,20957801150,324.5,326.5,322.0,322.0,-9.5,36520
4996,2020-02-19,2330,48856218,15881609046,322.5,327.0,322.0,326.5,4.5,16003
4997,2020-02-20,2330,27061736,8832642641,328.0,329.0,325.0,325.5,-1.0,11695
4998,2020-02-21,2330,22974534,7463007621,325.5,326.5,323.0,325.0,-0.5,9342
4999,2020-02-24,2330,42946680,13754512932,319.5,321.5,319.5,320.0,-5.0,18902
5000,2020-02-25,2330,38674011,12425785349,320.0,323.5,317.5,322.0,2.0,17366
5001,2020-02-26,2330,60768362,19341695595,317.0,320.5,316.5,318.5,-3.5,24310
5002,2020-02-27,2330,62401927,19756146876,319.0,320.0,315.0,316.0,-2.5,20633
5003,2020-03-02,2330,86372942,26864484400,308.0,317.0,308.0,311.0,-5.0,35320
5004,2020-03-03,2330,55169411,17534766696,318.5,320.0,316.0,317.5,6.5,20713
5005,2020-03-04,2330,44745146,14304795666,322.0,322.0,317.0,320.5,3.0,16118
5006,2020-03-05,2330,38223525,12392618100,325.0,326.0,323.0,323.0,2.5,15107
5007,2020-03-06,2330,52807760,16733485610,320.0,320.5,315.0,315.0,-8.0,24175
5008,2020-03-09,2330,88633277,27236002054,307.5,310.0,305.5,305.5,-9.5,44882
5009,2020-03-10,2330,74869130,22727941511,301.5,309.0,301.0,307.0,1.5,30268
5010,2020-03-11,2330,64923710,19913151529,309.0,310.5,302.0,302.0,-5.0,27176
5011,2020-03-12,2330,114173351,33544278206,299.0,299.0,287.0,294.0,-8.0,56989
5012,2020-03-13,2330,151268148,42448997546,275.0,294.0,272.5,290.0,-4.0,71990
5013,2020-03-16,2330,103933228,29343288916,285.0,291.0,275.5,276.5,-13.5,51292
5014,2020-03-17,2330,122409651,32936712540,265.0,276.5,265.0,268.0,-8.5,57123
5015,2020-03-18,2330,118620643,31555231792,269.5,272.5,260.0,260.0,-8.0,53985
5016,2020-03-19,2330,160811697,39559889553,252.0,253.0,235.5,248.0,0.0,77302
5017,2020-03-20,2330,159179726,42110816042,258.5,270.0,256.0,270.0,22.0,69829
5018,2020-03-23,2330,76963709,19851467203,257.0,262.5,252.0,255.0,-15.0,41621
5019,2020-03-24,2330,82377933,22207033614,268.0,274.0,266.0,267.5,12.5,41077
5020,2020-03-25,2330,80514199,22368633590,276.5,280.0,274.0,277.0,9.5,40932
5021,2020-03-26,2330,54189633,15108299935,279.5,280.0,275.5,280.0,3.0,27648
5022,2020-03-27,2330,69320306,19324060590,284.0,286.0,273.0,273.0,-7.0,36025
5023,2020-03-30,2330,53403956,14205364184,263.5,269.0,262.5,267.5,-5.5,27779
5024,2020-03-31,2330,53901923,14712557472,273.0,274.0,269.5,274.0,6.5,20343
5025,2020-04-01,2330,47572034,13022612818,276.5,276.5,271.5,271.5,-2.5,19580
5026,2020-04-06,2330,59712754,16324198154,273.0,275.5,270.0,275.5,4.0,19971
5027,2020-04-07,2330,48887346,13817936851,283.5,284.0,280.5,283.0,7.5,24281
5028,2020-04-08,2330,38698826,11016972354,285.0,285.5,283.0,285.0,2.0,19126
5029,2020-04-09,2330,29276430,8346209654,287.5,288.0,282.5,283.0,-2.0,15271
5030,2020-04-10,2330,28206858,7894277586,280.0,282.0,279.0,279.5,-3.5,15833
5031,2020-04-13,2330,22196596,6202532380,278.5,281.5,278.5,278.5,-1.0,12809
5032,2020-04-14,2330,50196688,14268689661,281.0,285.5,280.0,285.0,6.5,22214
5033,2020-04-15,2330,58561434,16819851630,287.0,288.5,286.0,287.5,2.5,25696
5034,2020-04-16,2330,48257280,13813721932,283.0,288.5,283.0,286.5,-1.0,19084
5035,2020-04-17,2330,117447201,35719172728,303.5,308.5,300.5,306.5,20.0,60873
5036,2020-04-20,2330,44586860,13605802989,308.0,309.0,302.5,304.0,-2.5,21791
5037,2020-04-21,2330,61949357,18417786171,300.5,301.5,293.5,295.0,-9.0,39043
5038,2020-04-22,2330,43568580,12746170556,294.5,295.0,290.5,294.0,-1.0,25176
5039,2020-04-23,2330,39977278,11864085990,300.0,300.0,294.0,295.5,1.5,18541
5040,2020-04-24,2330,26465090,7799075756,295.5,297.0,294.0,294.0,-1.5,13661
5041,2020-04-27,2330,38493406,11461378300,298.0,298.5,296.0,298.0,4.0,15916
5042,2020-04-28,2330,37621165,11134919970,298.5,298.5,294.5,296.5,-1.5,18214
5043,2020-04-29,2330,46253301,13861245296,299.0,301.5,298.0,299.0,2.5,21633
5044,2020-04-30,2330,58439085,17753466901,302.0,305.0,301.5,304.5,5.5,26219
5045,2020-05-04,2330,72252861,21341931218,294.5,296.5,294.0,295.0,-9.5,37736
5046,2020-05-05,2330,23988405,7104774785,296.5,298.0,295.0,295.5,0.5,13569
5047,2020-05-06,2330,35704479,10524838077,294.5,296.0,292.5,296.0,0.5,16046
5048,2020-05-07,2330,28017198,8321170642,294.5,299.0,294.5,297.5,1.5,13149
5049,2020-05-08,2330,35613893,10619091212,300.0,300.0,296.0,297.5,0.0,14345
5050,2020-05-11,2330,32379019,9729431840,300.0,301.5,298.5,301.0,3.5,14920
5051,2020-05-12,2330,52494788,15553012596,297.5,298.5,295.0,295.0,-6.0,29073
5052,2020-05-13,2330,46158418,13619538824,293.0,297.0,292.5,297.0,2.0,14555
5053,2020-05-14,2330,34480948,10119787160,293.0,295.0,292.5,293.0,-4.0,21482
5054,2020-05-15,2330,44304804,13170466660,297.5,298.5,294.5,298.0,5.0,20071
5055,2020-05-18,2330,96872065,28216346996,291.0,293.5,290.0,290.0,-8.0,49640
5056,2020-05-19,2330,53083214,15527338138,294.0,294.0,291.5,291.5,1.5,22033
5057,2020-05-20,2330,36789994,10772280152,293.0,294.0,291.0,294.0,2.5,16906
5058,2020-05-21,2330,36299468,10782482962,296.0,298.0,295.0,297.5,3.5,17064
5059,2020-05-22,2330,41138923,12025339565,294.5,295.0,291.0,292.0,-5.5,22345
5060,2020-05-25,2330,32942223,9568008388,290.5,293.0,288.5,292.0,0.0,14585
5061,2020-05-26,2330,35817481,10609868646,295.0,297.5,293.5,295.5,3.5,19524
5062,2020-05-27,2330,23375959,6932934823,297.0,298.0,295.5,296.5,1.0,11244
5063,2020-05-28,2330,32395568,9575118830,298.5,298.5,293.0,294.0,-2.5,13208
5064,2020-05-29,2330,96611181,28172174547,292.0,292.5,290.0,292.0,-2.0,21037
5065,2020-06-01,2330,37936214,11205227094,294.0,296.5,293.5,295.5,3.5,15502
5066,2020-06-02,2330,26663587,7908476089,296.0,297.5,296.0,296.5,1.0,9743
5067,2020-06-03,2330,67894337,20354971677,300.0,301.0,298.0,301.0,4.5,33062
5068,2020-06-04,2330,47225322,14414983532,305.0,306.0,304.0,306.0,5.0,24482
5069,2020-06-05,2330,44077262,13655618646,308.5,312.0,308.0,311.5,5.5,24096
5070,2020-06-08,2330,52042921,16500836851,316.0,319.0,315.0,318.0,6.5,28581
5071,2020-06-09,2330,37068082,11746874522,316.5,319.0,314.0,319.0,1.0,19981
5072,2020-06-10,2330,42207259,13566733306,319.0,324.0,318.0,322.5,3.5,22670
5073,2020-06-11,2330,50612255,16340456218,325.5,327.0,318.5,320.5,-2.0,27061
5074,2020-06-12,2330,46970918,14811252573,313.0,317.5,312.5,316.0,-4.5,25263
5075,2020-06-15,2330,51032404,15955585136,316.0,317.5,308.5,309.5,-6.5,29255
5076,2020-06-16,2330,40725216,12823172756,317.0,317.0,314.0,315.0,5.5,19377
5077,2020-06-17,2330,34692968,10922017056,316.5,317.0,313.5,315.0,0.0,16218
5078,2020-06-18,2330,35443474,11123108346,314.5,315.0,313.0,314.5,0.0,11897
5079,2020-06-19,2330,48130280,15102300186,314.0,314.5,312.0,314.5,0.0,12915
5080,2020-06-22,2330,37374616,11722688924,314.5,316.5,312.0,312.0,-2.5,18836
5081,2020-06-23,2330,41300084,12981121544,316.0,316.5,312.5,315.0,3.0,15959
5082,2020-06-24,2330,55464024,17641164202,319.0,320.0,316.0,317.5,2.5,27086
5083,2020-06-29,2330,56672892,17695228688,314.0,315.0,310.0,312.0,-5.5,30558
5084,2020-06-30,2330,49241860,15386428040,313.5,314.0,311.0,313.0,1.0,16165
5085,2020-07-01,2330,29685342,9400765756,315.0,318.0,314.0,317.5,4.5,15617
5086,2020-07-02,2330,37789178,12119073560,319.0,322.0,318.0,322.0,4.5,18355
5087,2020-07-03,2330,55656987,18280314743,327.0,330.5,326.5,329.5,7.5,30235
5088,2020-07-06,2330,57256220,19200718243,332.5,338.0,332.0,338.0,8.5,31866
5089,2020-07-07,2330,59046323,20143258406,343.5,346.0,338.0,338.5,0.5,32076
5090,2020-07-08,2330,33813218,11522915649,337.5,342.5,337.5,341.0,2.5,16673
5091,2020-07-09,2330,37410376,12912747970,346.0,347.0,343.0,345.0,4.0,20205
5092,2020-07-10,2330,60902108,21298923681,352.5,353.0,345.5,348.5,3.5,32227
5093,2020-07-13,2330,49459523,17425372488,351.0,354.5,350.5,354.5,6.0,23217
5094,2020-07-14,2330,63030150,22602878292,355.0,364.0,354.5,363.5,9.0,30996
5095,2020-07-15,2330,75105362,27486789803,366.0,370.0,361.0,363.0,-0.5,37607
5096,2020-07-16,2330,68582512,24506038172,359.0,361.0,353.5,357.5,-5.5,35598
5097,2020-07-17,2330,66403485,24244495853,361.0,369.0,360.0,367.0,9.5,36729
5098,2020-07-20,2330,44940238,16487970674,370.0,370.0,362.5,366.0,-1.0,23335
5099,2020-07-21,2330,64440128,24491627162,372.5,387.0,371.5,383.0,17.0,40266
5100,2020-07-22,2330,43959670,16844625030,381.0,386.0,379.0,384.0,1.0,25530
5101,2020-07-23,2330,45397282,17302637512,382.0,383.0,379.0,381.5,-2.5,22916
5102,2020-07-24,2330,90988734,35368857726,390.0,395.0,382.0,386.0,4.5,45099
5103,2020-07-27,2330,103315640,43637877952,420.5,424.5,416.5,424.5,38.5,49294
5104,2020-07-28,2330,172157746,77804668620,464.0,466.5,428.5,435.0,10.5,92239
5105,2020-07-29,2330,88641166,37649278004,428.0,431.5,419.5,422.0,-13.0,53111
5106,2020-07-30,2330,69936949,30329225735,436.5,441.0,428.5,434.0,12.0,36627
5107,2020-07-31,2330,50484674,21567922126,426.0,432.0,425.5,425.5,-8.5,27653
5108,2020-08-03,2330,77288571,32339719000,420.5,424.0,415.0,416.0,-9.5,43360
5109,2020-08-04,2330,41697445,17600499460,421.5,425.5,418.5,425.5,9.5,22250
5110,2020-08-05,2330,47460834,20356413204,430.5,433.5,426.0,429.0,3.5,24715
5111,2020-08-06,2330,43443627,18877761758,437.5,438.0,431.0,435.0,6.0,22414
5112,2020-08-07,2330,37611388,16218241255,433.5,434.0,428.0,433.0,-2.0,19739
5113,2020-08-10,2330,36067500,15674843876,427.5,437.5,427.5,435.5,2.5,21342
5114,2020-08-11,2330,34545313,14918017903,432.0,435.0,429.0,429.0,-6.5,20297
5115,2020-08-12,2330,53980474,22721731886,422.0,423.5,419.0,419.0,-10.0,32761
5116,2020-08-13,2330,45669335,19514322038,428.0,429.0,424.5,429.0,10.0,21499
5117,2020-08-14,2330,24259947,10332447763,424.0,428.0,423.0,427.0,-2.0,12642
5118,2020-08-17,2330,34607731,14930831216,427.0,435.0,425.5,435.0,8.0,20823
5119,2020-08-18,2330,45504160,19824413320,440.0,440.5,432.0,433.0,-2.0,21119
5120,2020-08-19,2330,31486800,13574970200,436.0,436.5,427.5,427.5,-5.5,18279
5121,2020-08-20,2330,75155235,31353886930,427.0,427.5,401.0,415.0,-12.5,45670
5122,2020-08-21,2330,41956467,17770610338,421.5,427.0,420.0,424.5,9.5,23059
5123,2020-08-24,2330,49199406,21139093710,427.5,434.5,425.0,428.0,3.5,24672
5124,2020-08-25,2330,37024899,16076146369,433.5,436.0,430.5,434.5,6.5,22035
5125,2020-08-26,2330,41406340,18169230108,435.5,442.0,435.0,442.0,7.5,25305
5126,2020-08-27,2330,57206712,25658355402,448.0,453.5,444.0,444.0,2.0,31575
5127,2020-08-28,2330,57039210,24868453700,440.0,440.5,431.0,435.0,-9.0,35253
5128,2020-08-31,2330,88569538,38106113563,437.0,439.5,426.5,426.5,-8.5,28294
5129,2020-09-01,2330,50129577,21681382412,430.0,435.0,428.0,435.0,8.5,17137
5130,2020-09-02,2330,42013407,18268716092,441.0,441.0,430.5,433.0,-2.0,20242
5131,2020-09-03,2330,40683617,17768951582,439.5,439.5,433.5,436.0,3.0,17810
5132,2020-09-04,2330,51349911,22051596821,427.0,432.5,427.0,429.0,-7.0,27893
5133,2020-09-07,2330,39854584,17060627028,428.0,432.5,425.0,426.0,-3.0,20003
5134,2020-09-08,2330,23714670,10208232440,428.0,433.0,427.5,431.0,5.0,12440
5135,2020-09-09,2330,40727362,17312991408,425.0,428.0,423.0,427.0,-4.0,21740
5136,2020-09-10,2330,35281921,15275112115,432.5,435.0,430.5,435.0,8.0,18244
5137,2020-09-11,2330,34893469,15171902036,435.5,436.5,432.5,436.5,1.5,14647
5138,2020-09-14,2330,39325833,17282659859,436.0,442.0,435.5,441.0,4.5,19854
5139,2020-09-15,2330,39661449,17608049536,440.5,447.0,439.5,445.0,4.0,21845
5140,2020-09-16,2330,70608238,32379722344,460.0,462.0,455.5,458.0,13.0,38172
5141,2020-09-17,2330,44420506,20006793320,453.0,455.0,446.5,448.5,0.0,26718
5142,2020-09-18,2330,52999922,23598268654,447.0,449.5,443.0,444.0,-4.5,20849
5143,2020-09-21,2330,40193920,17842486882,443.5,450.0,440.0,440.0,-4.0,25834
5144,2020-09-22,2330,36842639,16140184501,440.0,441.0,436.0,437.0,-3.0,22692
5145,2020-09-23,2330,47426963,20592831368,436.0,438.5,432.0,433.5,-3.5,27828
5146,2020-09-24,2330,82510381,35076048246,425.5,429.0,423.0,423.0,-10.5,54922
5147,2020-09-25,2330,41263269,17522224043,427.0,428.0,421.0,424.0,1.0,23290
5148,2020-09-28,2330,34427479,14758341446,427.0,431.5,424.5,431.5,7.5,19286
5149,2020-09-29,2330,42730502,18419905574,432.5,435.0,428.0,431.0,-0.5,18647
5150,2020-09-30,2330,28859204,12496613056,430.5,435.0,430.5,433.0,2.0,14203
5151,2020-10-05,2330,33238832,14450407588,438.0,438.0,431.5,432.5,-0.5,18148
5152,2020-10-06,2330,36276395,15935558262,441.5,442.0,437.5,439.5,7.0,20189
5153,2020-10-07,2330,44691239,19693987093,435.0,445.0,435.0,443.0,3.5,24438
5154,2020-10-08,2330,60853811,27461867933,450.0,454.0,448.5,453.0,10.0,37378
5155,2020-10-12,2330,67645223,31061721030,458.0,462.0,457.5,460.0,7.0,36118
5156,2020-10-13,2330,46303738,21346346714,465.0,465.0,456.5,462.0,2.0,25938
5157,2020-10-14,2330,52677241,24157138176,460.5,461.0,457.0,459.0,-3.0,22599
5158,2020-10-15,2330,49987278,22668836399,456.0,456.5,450.0,453.0,-6.0,23794
5159,2020-10-16,2330,48274801,21775749575,451.0,456.0,448.5,449.0,-4.0,26602
5160,2020-10-19,2330,34846906,15854021670,453.0,457.5,451.0,457.5,8.5,17112
5161,2020-10-20,2330,26567638,12065806730,455.5,457.0,451.0,451.0,-6.5,12725
